uniqueID,sc,year,round,fdate,site,AM_PM,transect,treatment,L_R,genus,species,ssp,sex,detby,Taxonomy_notes,det_date,basicID,non_bee_desc1,plant_code,plant_genus_2013,plant_species_2013,plant_genus,plant_species,planted,coll,lat,lon,spec_notes,plant_check1,plant_check2,error_redo
XCIG2014_1708,2014_URC,2014,2,7/8/14,UR,PM,2,C,NULL,Bombus,impatiens,NA,f,Gibbs,,12/1/14,bee,NA,APCA,NA,NA,Apocynum,cannabinum,NA,MR,40.704748,-74.701405,NA,NA,NA,NA
XCIG2014_1709,2014_URC,2014,2,7/8/14,UR,PM,2,C,NULL,Augochlora,pura,NA,f,Gibbs,,12/1/14,bee,NA,APCA,NA,NA,Apocynum,cannabinum,NA,MR,40.704748,-74.701405,NA,NA,NA,NA
XCIG2014_1711,2014_URT,2014,2,7/8/14,UR,AM,1,T,NULL,Agapostemon,virescens,NA,f,Gibbs,,12/1/14,bee,NA,TRCA,NA,NA,Trautvetteria,caroliniensis,NA,MR,40.703892,-74.700793,NA,NA,NA,NA
XCIG2014_1712,2014_URT,2014,2,7/8/14,UR,PM,1,T,NULL,Ceratina,dupla,NA,f,Gibbs,,12/1/14,bee,NA,ERIG 26.7,NA,NA,NA,NA,NA,MR,40.703892,-74.700793,NA,NA,NA,NA
XCIG2014_1713,2014_URT,2014,2,7/8/14,UR,PM,2,T,NULL,Bombus,perplexus,NA,f,Gibbs,,12/1/14,bee,NA,MOFI,NA,NA,Monarda,fistulosa,NA,DC,40.703892,-74.700793,NA,NA,NA,NA
XCIG2014_1714,2014_URT,2014,2,7/8/14,UR,PM,2,T,NULL,Bombus,bimaculatus,NA,m,Gibbs,,12/1/14,bee,NA,MOFI,NA,NA,Monarda,fistulosa,NA,DC,40.703892,-74.700793,NA,NA,NA,NA
XCIG2014_1715,2014_URT,2014,2,7/8/14,UR,PM,2,T,NULL,Bombus,bimaculatus,NA,m,Gibbs,,12/1/14,bee,NA,MOFI,NA,NA,Monarda,fistulosa,NA,DC,40.703892,-74.700793,NA,NA,NA,NA
XCIG2014_1716,2014_URT,2014,2,7/8/14,UR,PM,2,T,NULL,Bombus,bimaculatus,NA,m,Gibbs,,12/1/14,bee,NA,MOFI,NA,NA,Monarda,fistulosa,NA,DC,40.703892,-74.700793,NA,NA,NA,NA
XCIG2014_1717,2014_URT,2014,2,7/8/14,UR,PM,2,T,NULL,Bombus,bimaculatus,NA,m,Gibbs,,12/1/14,bee,NA,MOFI,NA,NA,Monarda,fistulosa,NA,DC,40.703892,-74.700793,NA,NA,NA,NA
XCIG2014_1718,2014_URT,2014,2,7/8/14,UR,PM,2,T,NULL,Heriades,carinata,NA,f,Gibbs,,12/1/14,bee,NA,MOFI,NA,NA,Monarda,fistulosa,NA,DC,40.703892,-74.700793,NA,NA,NA,NA
XCIG2014_1719,2014_URT,2014,2,7/8/14,UR,PM,2,T,NULL,Heriades,carinata,NA,f,Gibbs,,12/1/14,bee,NA,MOFI,NA,NA,Monarda,fistulosa,NA,DC,40.703892,-74.700793,NA,NA,NA,NA
XCIG2014_2846,2014_URT,2014,3,7/30/14,UR,PM,1,T,NULL,Lasioglossum,versatum,NA,f,Gibbs,,12/1/14,bee,NA,tall_golden,NA,NA,Solidago,juncea,NA,JZ,40.703892,-74.700793,NA,NA,NA,NA
XCIG2014_2847,2014_URC,2014,3,7/30/14,UR,PM,2,C,NULL,Hylaeus,affinis-like,NA,f,Gibbs,,12/1/14,bee,NA,PYTE,NA,NA,Pycnanthemum,tenuifolium,NA,JZ,40.704748,-74.701405,NA,NA,NA,NA
XCIG2014_2848,2014_URC,2014,3,7/30/14,UR,PM,2,C,NULL,Hylaeus,affinis-like,NA,f,Gibbs,,12/1/14,bee,NA,PYTE,NA,NA,Pycnanthemum,tenuifolium,NA,JZ,40.704748,-74.701405,NA,NA,NA,NA
XCIG2014_2849,2014_URC,2014,3,7/30/14,UR,PM,2,C,NULL,Bombus,impatiens,NA,f,Gibbs,,12/1/14,bee,NA,PYTE,NA,NA,Pycnanthemum,tenuifolium,NA,JZ,40.704748,-74.701405,NA,NA,NA,NA
XCIG2014_2850,2014_URT,2014,3,7/30/14,UR,PM,1,T,NULL,Bombus,griseocollis,NA,f,Gibbs,,12/1/14,bee,NA,PYTE,NA,NA,Pycnanthemum,tenuifolium,NA,JZ,40.703892,-74.700793,NA,NA,NA,NA
XCIG2014_2851,2014_URT,2014,3,7/30/14,UR,PM,2,T,NULL,Augochlorella,aurata,NA,f,Gibbs,,12/1/14,bee,NA,MOFI,NA,NA,Monarda,fistulosa,NA,JZ,40.703892,-74.700793,NA,NA,NA,NA
XCIG2014_2852,2014_URC,2014,3,7/30/14,UR,PM,1,C,NULL,Megachile,mendica,NA,m,Gibbs,,12/1/14,bee,NA,tall_golden,NA,NA,Solidago,juncea,NA,JZ,40.704748,-74.701405,NA,NA,NA,NA
XCIG2014_2853,2014_URC,2014,3,7/30/14,UR,PM,1,C,NULL,Halictus,ligatus,NA,f,Gibbs,,12/1/14,bee,NA,tall_golden,NA,NA,Solidago,juncea,NA,JZ,40.704748,-74.701405,NA,NA,NA,NA
XCIG2014_2854,2014_URC,2014,3,7/30/14,UR,AM,1,C,NULL,Bombus,impatiens,NA,f,Gibbs,,12/1/14,bee,NA,tall_golden,NA,NA,Solidago,juncea,NA,JZ,40.704748,-74.701405,NA,NA,NA,NA
XCIG2014_2855,2014_URC,2014,3,7/30/14,UR,AM,1,C,NULL,Lasioglossum,versatum,NA,f,Gibbs,,12/1/14,bee,NA,OEBI,NA,NA,Oenothera,biennis,NA,JZ,40.704748,-74.701405,NA,NA,NA,NA
XCIG2014_2856,2014_URC,2014,3,7/30/14,UR,PM,1,C,NULL,Lasioglossum,hitchensi,NA,f,Gibbs,,12/1/14,bee,NA,MEAR4,NA,NA,Mentha,arvensis,NA,JZ,40.704748,-74.701405,NA,NA,NA,NA
XCIG2014_2857,2014_URC,2014,3,7/30/14,UR,PM,2,C,NULL,Lasioglossum,cressonii,NA,f,Gibbs,,12/1/14,bee,NA,PYTE,NA,NA,Pycnanthemum,tenuifolium,NA,JZ,40.704748,-74.701405,NA,NA,NA,NA
XCIG2014_3571,2014_URC,2014,4,8/28/14,UR,PM,1,C,NULL,Ceratina,strenua,NA,f,Gibbs,,12/1/14,bee,NA,MEAR4,NA,NA,Mentha,arvensis,NA,JZ,40.704748,-74.701405,NA,NA,NA,NA
XCIG2014_3572,2014_URT,2014,4,8/28/14,UR,AM,2,T,NULL,Megachile,montivaga,NA,f,Gibbs,,12/1/14,bee,NA,CIVU,NA,NA,Cirsium,vulgare,NA,JZ,40.703892,-74.700793,NA,NA,NA,NA
