"","gs","X","sc","year","site","treatment","transect","round","uniqueID","genus","species","plant_genus","plant_species","genus_species","meanIT","meantongue"
"444","Bombus_griseocollis",9506,"2014_SHT",2014,"SH","T","1",2,"XCIG2014_1802","Bombus","griseocollis","Monarda","fistulosa","Monarda_fistulosa",4.992607843,9.971809194
"445","Bombus_griseocollis",10319,"2014_DRT",2014,"DR","T","2",3,"XCIG2014_2694","Bombus","griseocollis","Monarda","fistulosa","Monarda_fistulosa",4.992607843,9.971809194
"446","Bombus_griseocollis",9985,"2014_FHC",2014,"FH","C","2",2,"XCIG2014_2344","Bombus","griseocollis","Monarda","fistulosa","Monarda_fistulosa",4.992607843,9.971809194
"447","Bombus_griseocollis",9931,"2014_FHC",2014,"FH","C","2",2,"XCIG2014_2278","Bombus","griseocollis",NA,NA,"NA_NA",4.992607843,9.971809194
"448","Bombus_griseocollis",9483,"2014_SHT",2014,"SH","T","1",2,"XCIG2014_1778","Bombus","griseocollis","Monarda","fistulosa","Monarda_fistulosa",4.992607843,9.971809194
"449","Bombus_griseocollis",9293,"2014_DRT",2014,"DR","T","1",2,"XCIG2014_1581","Bombus","griseocollis","Monarda","fistulosa","Monarda_fistulosa",4.992607843,9.971809194
"450","Bombus_griseocollis",9485,"2014_SHT",2014,"SH","T","1",2,"XCIG2014_1780","Bombus","griseocollis","Monarda","fistulosa","Monarda_fistulosa",4.992607843,9.971809194
"451","Bombus_griseocollis",9512,"2014_SHT",2014,"SH","T","1",2,"XCIG2014_1809","Bombus","griseocollis","Monarda","fistulosa","Monarda_fistulosa",4.992607843,9.971809194
"452","Bombus_griseocollis",9432,"2014_SHT",2014,"SH","T","1",2,"XCIG2014_1725","Bombus","griseocollis","Monarda","fistulosa","Monarda_fistulosa",4.992607843,9.971809194
"453","Bombus_griseocollis",9472,"2014_SHT",2014,"SH","T","1",2,"XCIG2014_1767","Bombus","griseocollis","Monarda","fistulosa","Monarda_fistulosa",4.992607843,9.971809194
"454","Bombus_griseocollis",9924,"2014_FHC",2014,"FH","C","2",2,"XCIG2014_2268","Bombus","griseocollis","Monarda","fistulosa","Monarda_fistulosa",4.992607843,9.971809194
"455","Bombus_griseocollis",9517,"2014_SHT",2014,"SH","T","1",2,"XCIG2014_1814","Bombus","griseocollis","Monarda","fistulosa","Monarda_fistulosa",4.992607843,9.971809194
"456","Bombus_griseocollis",9383,"2014_DRT",2014,"DR","T","1",2,"XCIG2014_1673","Bombus","griseocollis","Monarda","fistulosa","Monarda_fistulosa",4.992607843,9.971809194
"457","Bombus_griseocollis",9561,"2014_SHT",2014,"SH","T","2",2,"XCIG2014_1862","Bombus","griseocollis","Monarda","fistulosa","Monarda_fistulosa",4.992607843,9.971809194
"458","Bombus_griseocollis",9628,"2014_SHT",2014,"SH","T","2",2,"XCIG2014_1938","Bombus","griseocollis","Monarda","fistulosa","Monarda_fistulosa",4.992607843,9.971809194
"459","Bombus_griseocollis",9318,"2014_DRT",2014,"DR","T","2",2,"XCIG2014_1606","Bombus","griseocollis","Monarda","fistulosa","Monarda_fistulosa",4.992607843,9.971809194
"460","Bombus_griseocollis",9580,"2014_SHT",2014,"SH","T","1",2,"XCIG2014_1883","Bombus","griseocollis","Monarda","fistulosa","Monarda_fistulosa",4.992607843,9.971809194
"461","Bombus_griseocollis",9581,"2014_SHT",2014,"SH","T","1",2,"XCIG2014_1884","Bombus","griseocollis","Monarda","fistulosa","Monarda_fistulosa",4.992607843,9.971809194
"462","Bombus_griseocollis",9988,"2014_FHC",2014,"FH","C","2",2,"XCIG2014_2347","Bombus","griseocollis","Monarda","fistulosa","Monarda_fistulosa",4.992607843,9.971809194
"463","Bombus_griseocollis",9498,"2014_SHT",2014,"SH","T","1",2,"XCIG2014_1794","Bombus","griseocollis","Monarda","fistulosa","Monarda_fistulosa",4.992607843,9.971809194
"464","Bombus_griseocollis",9987,"2014_FHC",2014,"FH","C","2",2,"XCIG2014_2346","Bombus","griseocollis","Monarda","fistulosa","Monarda_fistulosa",4.992607843,9.971809194
"465","Bombus_griseocollis",10240,"2014_DRT",2014,"DR","T","1",3,"XCIG2014_2614","Bombus","griseocollis","Monarda","fistulosa","Monarda_fistulosa",4.992607843,9.971809194
"466","Bombus_griseocollis",9645,"2014_SHT",2014,"SH","T","2",2,"XCIG2014_1955","Bombus","griseocollis","Monarda","fistulosa","Monarda_fistulosa",4.992607843,9.971809194
"467","Bombus_griseocollis",9434,"2014_SHT",2014,"SH","T","1",2,"XCIG2014_1727","Bombus","griseocollis","Monarda","fistulosa","Monarda_fistulosa",4.992607843,9.971809194
"468","Bombus_griseocollis",9311,"2014_DRT",2014,"DR","T","2",2,"XCIG2014_1599","Bombus","griseocollis","Monarda","fistulosa","Monarda_fistulosa",4.992607843,9.971809194
"469","Bombus_griseocollis",9313,"2014_DRT",2014,"DR","T","2",2,"XCIG2014_1601","Bombus","griseocollis","Monarda","fistulosa","Monarda_fistulosa",4.992607843,9.971809194
"470","Bombus_griseocollis",10238,"2014_DRT",2014,"DR","T","1",3,"XCIG2014_2612","Bombus","griseocollis","Monarda","fistulosa","Monarda_fistulosa",4.992607843,9.971809194
"471","Bombus_griseocollis",9562,"2014_SHT",2014,"SH","T","2",2,"XCIG2014_1863","Bombus","griseocollis","Monarda","fistulosa","Monarda_fistulosa",4.992607843,9.971809194
"472","Bombus_griseocollis",9536,"2014_SHT",2014,"SH","T","1",2,"XCIG2014_1835","Bombus","griseocollis","Monarda","fistulosa","Monarda_fistulosa",4.992607843,9.971809194
"473","Bombus_griseocollis",9891,"2014_FHT",2014,"FH","T","1",2,"XCIG2014_2233","Bombus","griseocollis","Mentha","arvensis","Mentha_arvensis",4.992607843,9.971809194
"474","Bombus_griseocollis",9314,"2014_DRT",2014,"DR","T","2",2,"XCIG2014_1602","Bombus","griseocollis","Monarda","fistulosa","Monarda_fistulosa",4.992607843,9.971809194
"475","Bombus_griseocollis",9317,"2014_DRT",2014,"DR","T","2",2,"XCIG2014_1605","Bombus","griseocollis","Monarda","fistulosa","Monarda_fistulosa",4.992607843,9.971809194
"476","Bombus_griseocollis",9457,"2014_SHT",2014,"SH","T","1",2,"XCIG2014_1752","Bombus","griseocollis","Monarda","fistulosa","Monarda_fistulosa",4.992607843,9.971809194
"477","Bombus_griseocollis",9537,"2014_SHT",2014,"SH","T","1",2,"XCIG2014_1836","Bombus","griseocollis","Monarda","fistulosa","Monarda_fistulosa",4.992607843,9.971809194
"478","Bombus_griseocollis",9456,"2014_SHT",2014,"SH","T","1",2,"XCIG2014_1751","Bombus","griseocollis","Monarda","fistulosa","Monarda_fistulosa",4.992607843,9.971809194
"479","Bombus_griseocollis",9518,"2014_SHT",2014,"SH","T","1",2,"XCIG2014_1815","Bombus","griseocollis","Monarda","fistulosa","Monarda_fistulosa",4.992607843,9.971809194
"480","Bombus_griseocollis",9519,"2014_SHT",2014,"SH","T","1",2,"XCIG2014_1816","Bombus","griseocollis","Monarda","fistulosa","Monarda_fistulosa",4.992607843,9.971809194
"481","Bombus_griseocollis",9969,"2014_FHC",2014,"FH","C","1",2,"XCIG2014_2323","Bombus","griseocollis","Monarda","fistulosa","Monarda_fistulosa",4.992607843,9.971809194
"482","Bombus_griseocollis",9563,"2014_SHT",2014,"SH","T","2",2,"XCIG2014_1864","Bombus","griseocollis","Monarda","fistulosa","Monarda_fistulosa",4.992607843,9.971809194
"483","Andrena_cressonii",8843,"2014_SHC",2014,"SH","C","1",1,"XCIG2014_1111","Andrena","cressonii","Apocynum","cannabinum","Apocynum_cannabinum",1.815172249,1.878741353
"484","Halictus_ligatus",9368,"2014_DRC",2014,"DR","C","1",2,"XCIG2014_1658","Halictus","ligatus","Erigeron","annuus","Erigeron_annuus",1.82,2.452153309
"485","Halictus_ligatus",9287,"2014_DRT",2014,"DR","T","2",2,"XCIG2014_1573","Halictus","ligatus","Rudbeckia","hirta","Rudbeckia_hirta",1.82,2.452153309
"486","Halictus_ligatus",8855,"2014_SHT",2014,"SH","T","2",1,"XCIG2014_1123","Halictus","ligatus","Cirsium","arvense","Cirsium_arvense",1.82,2.452153309
"487","Halictus_ligatus",9341,"2014_DRT",2014,"DR","T","2",2,"XCIG2014_1631","Halictus","ligatus","Rudbeckia","hirta","Rudbeckia_hirta",1.82,2.452153309
"488","Halictus_ligatus",10494,"2014_SHT",2014,"SH","T","1",3,"XCIG2014_2877","Halictus","ligatus","Euthamia","graminifolia","Euthamia_graminifolia",1.82,2.452153309
"489","Halictus_ligatus",10492,"2014_SHT",2014,"SH","T","1",3,"XCIG2014_2875","Halictus","ligatus","Euthamia","graminifolia","Euthamia_graminifolia",1.82,2.452153309
"490","Halictus_ligatus",10236,"2014_DRC",2014,"DR","C","1",3,"XCIG2014_2610","Halictus","ligatus","Trifolium","hybridum","Trifolium_hybridum",1.82,2.452153309
"491","Halictus_ligatus",9331,"2014_DRT",2014,"DR","T","2",2,"XCIG2014_1621","Halictus","ligatus","Rudbeckia","hirta","Rudbeckia_hirta",1.82,2.452153309
"492","Halictus_ligatus",9367,"2014_DRC",2014,"DR","C","1",2,"XCIG2014_1657","Halictus","ligatus","Erigeron","annuus","Erigeron_annuus",1.82,2.452153309
"493","Halictus_ligatus",9545,"2014_SHT",2014,"SH","T","1",2,"XCIG2014_1845","Halictus","ligatus","Verbena","urticifolia","Verbena_urticifolia",1.82,2.452153309
"494","Halictus_ligatus",9342,"2014_DRT",2014,"DR","T","2",2,"XCIG2014_1632","Halictus","ligatus","Rudbeckia","hirta","Rudbeckia_hirta",1.82,2.452153309
"495","Halictus_ligatus",9982,"2014_FHC",2014,"FH","C","2",2,"XCIG2014_2341","Halictus","ligatus","Echinacea","purpurea","Echinacea_purpurea",1.82,2.452153309
"496","Halictus_ligatus",9981,"2014_FHC",2014,"FH","C","2",2,"XCIG2014_2340","Halictus","ligatus","Echinacea","purpurea","Echinacea_purpurea",1.82,2.452153309
"497","Halictus_ligatus",10642,"2014_FHC",2014,"FH","C","2",3,"XCIG2014_3029","Halictus","ligatus","Rudbeckia","laciniata","Rudbeckia_laciniata",1.82,2.452153309
"498","Halictus_ligatus",9343,"2014_DRT",2014,"DR","T","2",2,"XCIG2014_1633","Halictus","ligatus","Rudbeckia","hirta","Rudbeckia_hirta",1.82,2.452153309
"499","Halictus_ligatus",9285,"2014_DRT",2014,"DR","T","2",2,"XCIG2014_1571","Halictus","ligatus","Rudbeckia","hirta","Rudbeckia_hirta",1.82,2.452153309
"500","Halictus_ligatus",9286,"2014_DRT",2014,"DR","T","2",2,"XCIG2014_1572","Halictus","ligatus","Rudbeckia","hirta","Rudbeckia_hirta",1.82,2.452153309
"501","Halictus_ligatus",10295,"2014_DRC",2014,"DR","C","2",3,"XCIG2014_2670","Halictus","ligatus","Erigeron","philadelphicus","Erigeron_philadelphicus",1.82,2.452153309
"502","Halictus_ligatus",8900,"2014_DRC",2014,"DR","C","2",1,"XCIG2014_1172","Halictus","ligatus",NA,NA,"NA_NA",1.82,2.452153309
"503","Halictus_ligatus",9614,"2014_SHT",2014,"SH","T","2",2,"XCIG2014_1921","Halictus","ligatus","Erigeron","strigosus","Erigeron_strigosus",1.82,2.452153309
"504","Halictus_ligatus",10675,"2014_FHT",2014,"FH","T","1",3,"XCIG2014_3062","Halictus","ligatus","Daucus","carota","Daucus_carota",1.82,2.452153309
"505","Halictus_ligatus",9336,"2014_DRT",2014,"DR","T","2",2,"XCIG2014_1626","Halictus","ligatus","Rudbeckia","hirta","Rudbeckia_hirta",1.82,2.452153309
"506","Halictus_ligatus",10662,"2014_FHC",2014,"FH","C","1",3,"XCIG2014_3049","Halictus","ligatus","Daucus","carota","Daucus_carota",1.82,2.452153309
"507","Halictus_ligatus",9938,"2014_FHC",2014,"FH","C","1",2,"XCIG2014_2286","Halictus","ligatus","Mentha","arvensis","Mentha_arvensis",1.82,2.452153309
"508","Halictus_ligatus",9546,"2014_SHT",2014,"SH","T","1",2,"XCIG2014_1846","Halictus","ligatus","Verbena","urticifolia","Verbena_urticifolia",1.82,2.452153309
"509","Halictus_ligatus",9344,"2014_DRT",2014,"DR","T","2",2,"XCIG2014_1634","Halictus","ligatus","Rudbeckia","hirta","Rudbeckia_hirta",1.82,2.452153309
"510","Halictus_ligatus",9983,"2014_FHC",2014,"FH","C","2",2,"XCIG2014_2342","Halictus","ligatus","Echinacea","purpurea","Echinacea_purpurea",1.82,2.452153309
"511","Halictus_ligatus",8854,"2014_SHT",2014,"SH","T","2",1,"XCIG2014_1122","Halictus","ligatus","Cirsium","arvense","Cirsium_arvense",1.82,2.452153309
"512","Halictus_ligatus",8851,"2014_SHT",2014,"SH","T","2",1,"XCIG2014_1119","Halictus","ligatus","Cirsium","arvense","Cirsium_arvense",1.82,2.452153309
"513","Halictus_ligatus",9346,"2014_DRT",2014,"DR","T","2",2,"XCIG2014_1636","Halictus","ligatus","Rudbeckia","hirta","Rudbeckia_hirta",1.82,2.452153309
"514","Halictus_ligatus",9280,"2014_DRT",2014,"DR","T","1",2,"XCIG2014_1565","Halictus","ligatus","Rudbeckia","hirta","Rudbeckia_hirta",1.82,2.452153309
"515","Halictus_ligatus",9284,"2014_DRT",2014,"DR","T","2",2,"XCIG2014_1570","Halictus","ligatus","Rudbeckia","hirta","Rudbeckia_hirta",1.82,2.452153309
"516","Halictus_ligatus",9937,"2014_FHC",2014,"FH","C","1",2,"XCIG2014_2285","Halictus","ligatus","Rubus","laciniatus","Rubus_laciniatus",1.82,2.452153309
"517","Halictus_ligatus",9980,"2014_FHC",2014,"FH","C","2",2,"XCIG2014_2339","Halictus","ligatus","Echinacea","purpurea","Echinacea_purpurea",1.82,2.452153309
"518","Halictus_ligatus",10700,"2014_FHC",2014,"FH","C","2",3,"XCIG2014_3087","Halictus","ligatus","Rudbeckia","laciniata","Rudbeckia_laciniata",1.82,2.452153309
"519","Halictus_ligatus",10287,"2014_DRC",2014,"DR","C","2",3,"XCIG2014_2662","Halictus","ligatus","Lythrum","salicaria","Lythrum_salicaria",1.82,2.452153309
"520","Halictus_ligatus",9664,"2014_SHT",2014,"SH","T","2",2,"XCIG2014_1974","Halictus","ligatus","Cirsium","arvense","Cirsium_arvense",1.82,2.452153309
"521","Halictus_ligatus",9477,"2014_SHT",2014,"SH","T","1",2,"XCIG2014_1772","Halictus","ligatus","Helianthus","divaricatus","Helianthus_divaricatus",1.82,2.452153309
"522","Halictus_ligatus",10653,"2014_FHC",2014,"FH","C","1",3,"XCIG2014_3040","Halictus","ligatus",NA,NA,"NA_NA",1.82,2.452153309
"523","Halictus_ligatus",9510,"2014_SHT",2014,"SH","T","2",2,"XCIG2014_1806","Halictus","ligatus","Erigeron","philadelphicus","Erigeron_philadelphicus",1.82,2.452153309
"524","Halictus_ligatus",9672,"2014_SHT",2014,"SH","T","2",2,"XCIG2014_1985","Halictus","ligatus","Trifolium","repens","Trifolium_repens",1.82,2.452153309
"525","Halictus_ligatus",9347,"2014_DRT",2014,"DR","T","2",2,"XCIG2014_1637","Halictus","ligatus","Rudbeckia","hirta","Rudbeckia_hirta",1.82,2.452153309
"526","Halictus_ligatus",8850,"2014_SHT",2014,"SH","T","2",1,"XCIG2014_1118","Halictus","ligatus","Cirsium","arvense","Cirsium_arvense",1.82,2.452153309
"527","Halictus_ligatus",9670,"2014_SHT",2014,"SH","T","2",2,"XCIG2014_1982","Halictus","ligatus","Erigeron","philadelphicus","Erigeron_philadelphicus",1.82,2.452153309
"528","Halictus_ligatus",10616,"2014_FHC",2014,"FH","C","2",3,"XCIG2014_3003","Halictus","ligatus","Rudbeckia","hirta","Rudbeckia_hirta",1.82,2.452153309
"529","Halictus_ligatus",8899,"2014_DRC",2014,"DR","C","2",1,"XCIG2014_1171","Halictus","ligatus",NA,NA,"NA_NA",1.82,2.452153309
"530","Halictus_ligatus",10491,"2014_SHT",2014,"SH","T","1",3,"XCIG2014_2874","Halictus","ligatus","Euthamia","graminifolia","Euthamia_graminifolia",1.82,2.452153309
"531","Halictus_ligatus",9340,"2014_DRT",2014,"DR","T","2",2,"XCIG2014_1630","Halictus","ligatus","Rudbeckia","hirta","Rudbeckia_hirta",1.82,2.452153309
"532","Halictus_ligatus",10003,"2014_FHC",2014,"FH","C","1",2,"XCIG2014_2362","Halictus","ligatus","Rudbeckia","hirta","Rudbeckia_hirta",1.82,2.452153309
"533","Halictus_ligatus",10218,"2014_DRC",2014,"DR","C","2",3,"XCIG2014_2591","Halictus","ligatus","Erigeron","philadelphicus","Erigeron_philadelphicus",1.82,2.452153309
"534","Halictus_ligatus",9355,"2014_DRT",2014,"DR","T","1",2,"XCIG2014_1645","Halictus","ligatus","Rudbeckia","hirta","Rudbeckia_hirta",1.82,2.452153309
"535","Halictus_ligatus",9665,"2014_SHT",2014,"SH","T","2",2,"XCIG2014_1975","Halictus","ligatus","Cirsium","arvense","Cirsium_arvense",1.82,2.452153309
"536","Halictus_ligatus",10290,"2014_DRC",2014,"DR","C","2",3,"XCIG2014_2665","Halictus","ligatus","Lythrum","salicaria","Lythrum_salicaria",1.82,2.452153309
"537","Halictus_ligatus",10641,"2014_FHC",2014,"FH","C","2",3,"XCIG2014_3028","Halictus","ligatus","Rudbeckia","laciniata","Rudbeckia_laciniata",1.82,2.452153309
"538","Halictus_ligatus",9370,"2014_DRC",2014,"DR","C","1",2,"XCIG2014_1660","Halictus","ligatus","Erigeron","annuus","Erigeron_annuus",1.82,2.452153309
"539","Halictus_ligatus",9620,"2014_SHT",2014,"SH","T","1",2,"XCIG2014_1929","Halictus","ligatus","Verbena","urticifolia","Verbena_urticifolia",1.82,2.452153309
"540","Halictus_ligatus",10669,"2014_FHT",2014,"FH","T","2",3,"XCIG2014_3056","Halictus","ligatus","Rudbeckia","laciniata","Rudbeckia_laciniata",1.82,2.452153309
"541","Halictus_ligatus",10698,"2014_FHC",2014,"FH","C","2",3,"XCIG2014_3085","Halictus","ligatus","Rudbeckia","laciniata","Rudbeckia_laciniata",1.82,2.452153309
"542","Halictus_ligatus",9936,"2014_FHC",2014,"FH","C","1",2,"XCIG2014_2284","Halictus","ligatus","Rubus","laciniatus","Rubus_laciniatus",1.82,2.452153309
"543","Halictus_ligatus",9338,"2014_DRT",2014,"DR","T","2",2,"XCIG2014_1628","Halictus","ligatus","Rudbeckia","hirta","Rudbeckia_hirta",1.82,2.452153309
"544","Halictus_ligatus",9896,"2014_FHT",2014,"FH","T","1",2,"XCIG2014_2240","Halictus","ligatus","Achillea","millefolium","Achillea_millefolium",1.82,2.452153309
"545","Halictus_ligatus",8870,"2014_SHT",2014,"SH","T","2",1,"XCIG2014_1140","Halictus","ligatus","Cirsium","arvense","Cirsium_arvense",1.82,2.452153309
"546","Halictus_ligatus",9337,"2014_DRT",2014,"DR","T","2",2,"XCIG2014_1627","Halictus","ligatus","Rudbeckia","hirta","Rudbeckia_hirta",1.82,2.452153309
"547","Halictus_ligatus",10296,"2014_DRC",2014,"DR","C","2",3,"XCIG2014_2671","Halictus","ligatus","Erigeron","philadelphicus","Erigeron_philadelphicus",1.82,2.452153309
"548","Halictus_ligatus",9354,"2014_DRT",2014,"DR","T","1",2,"XCIG2014_1644","Halictus","ligatus","Rudbeckia","hirta","Rudbeckia_hirta",1.82,2.452153309
"549","Halictus_ligatus",9353,"2014_DRT",2014,"DR","T","1",2,"XCIG2014_1643","Halictus","ligatus","Rudbeckia","hirta","Rudbeckia_hirta",1.82,2.452153309
"550","Halictus_ligatus",10289,"2014_DRC",2014,"DR","C","2",3,"XCIG2014_2664","Halictus","ligatus","Lythrum","salicaria","Lythrum_salicaria",1.82,2.452153309
"551","Halictus_ligatus",10472,"2014_URC",2014,"UR","C","1",3,"XCIG2014_2853","Halictus","ligatus","Solidago","juncea","Solidago_juncea",1.82,2.452153309
"552","Halictus_ligatus",9345,"2014_DRT",2014,"DR","T","2",2,"XCIG2014_1635","Halictus","ligatus","Rudbeckia","hirta","Rudbeckia_hirta",1.82,2.452153309
"553","Halictus_ligatus",10267,"2014_DRC",2014,"DR","C","1",3,"XCIG2014_2642","Halictus","ligatus","Lythrum","salicaria","Lythrum_salicaria",1.82,2.452153309
"554","Halictus_ligatus",11245,"2014_SHT",2014,"SH","T","1",4,"XCIG2014_3648","Halictus","ligatus","Solidago","sempervirens","Solidago_sempervirens",1.82,2.452153309
"555","Halictus_ligatus",10493,"2014_SHT",2014,"SH","T","1",3,"XCIG2014_2876","Halictus","ligatus","Euthamia","graminifolia","Euthamia_graminifolia",1.82,2.452153309
"556","Halictus_ligatus",10699,"2014_FHC",2014,"FH","C","2",3,"XCIG2014_3086","Halictus","ligatus","Rudbeckia","laciniata","Rudbeckia_laciniata",1.82,2.452153309
"557","Halictus_ligatus",10324,"2014_DRT",2014,"DR","T","2",3,"XCIG2014_2699","Halictus","ligatus","Rudbeckia","hirta","Rudbeckia_hirta",1.82,2.452153309
"558","Halictus_ligatus",10670,"2014_FHT",2014,"FH","T","2",3,"XCIG2014_3057","Halictus","ligatus","Rudbeckia","laciniata","Rudbeckia_laciniata",1.82,2.452153309
"559","Halictus_ligatus",10297,"2014_DRC",2014,"DR","C","2",3,"XCIG2014_2672","Halictus","ligatus","Erigeron","philadelphicus","Erigeron_philadelphicus",1.82,2.452153309
"560","Halictus_ligatus",9335,"2014_DRT",2014,"DR","T","2",2,"XCIG2014_1625","Halictus","ligatus","Rudbeckia","hirta","Rudbeckia_hirta",1.82,2.452153309
"561","Halictus_ligatus",11241,"2014_SHT",2014,"SH","T","2",4,"XCIG2014_3644","Halictus","ligatus","Cirsium","arvense","Cirsium_arvense",1.82,2.452153309
"562","Halictus_ligatus",10220,"2014_DRC",2014,"DR","C","2",3,"XCIG2014_2593","Halictus","ligatus","Erigeron","philadelphicus","Erigeron_philadelphicus",1.82,2.452153309
"563","Halictus_ligatus",9667,"2014_SHC",2014,"SH","C","2",2,"XCIG2014_1977","Halictus","ligatus","Achillea","millefolium","Achillea_millefolium",1.82,2.452153309
"564","Halictus_ligatus",10263,"2014_DRC",2014,"DR","C","1",3,"XCIG2014_2638","Halictus","ligatus","Lythrum","salicaria","Lythrum_salicaria",1.82,2.452153309
"565","Halictus_ligatus",8919,"2014_DRC",2014,"DR","C","2",1,"XCIG2014_1192","Halictus","ligatus",NA,NA,"NA_NA",1.82,2.452153309
"566","Halictus_ligatus",9371,"2014_DRC",2014,"DR","C","1",2,"XCIG2014_1661","Halictus","ligatus","Erigeron","annuus","Erigeron_annuus",1.82,2.452153309
"567","Halictus_ligatus",10089,"2014_MET",2014,"ME","T","1",2,"XCIG2014_2458","Halictus","ligatus","Cirsium","arvense","Cirsium_arvense",1.82,2.452153309
"568","Halictus_ligatus",10697,"2014_FHC",2014,"FH","C","2",3,"XCIG2014_3084","Halictus","ligatus","Rudbeckia","laciniata","Rudbeckia_laciniata",1.82,2.452153309
