site,observer,collection_date,plant_genus,plant_species,individual_plant,inf_number,flower_number,c_width_1_px,c_width_2_px,c_depth1_px,c_depth2_px,c_depth3_px,width,c_width_2_mm,depth,c_depth2_mm,c_depth_3_mm,magnification,flower_type,photo_reference,plant_code,live,notes,**make sure all measurement photos are saved in jp2 format
D&R,ES,18-Aug,Pycnanthemum,muticum,d,1,1,182,,418,,,0.61994802,,1.423836661,,,1,corolla,PYMU_d_1_1-3,PYMU,live,,
D&R,ES,18-Aug,Pycnanthemum,muticum,d,1,2,194,,482,,,0.660823713,,1.64184036,,,1,corolla,PYMU_d_1_1-3,PYMU,live,,
D&R,ES,18-Aug,Pycnanthemum,muticum,d,1,3,202,,425,,,0.688074176,,1.447680815,,,1,corolla,PYMU_d_1_1-3,PYMU,live,,
D&R,ES,18-Aug,Pycnanthemum,muticum,d,2,1,183,,489,,,0.623354328,,1.665684515,,,1,corolla,,PYMU,live,,
D&R,ES,18-Aug,Pycnanthemum,muticum,d,2,2,167,,443,,,0.568853403,,1.508994356,,,1,corolla,,PYMU,live,,
D&R,ES,18-Aug,Pycnanthemum,muticum,d,2,3,158,,303,,,0.538196633,,1.032111264,,,1,corolla,,PYMU,live,,
D&R,ES,18-Aug,Pycnanthemum,muticum,e,1,1,178,,427,,,0.606322789,,1.454493431,,,1,corolla,,PYMU,live,,
D&R,ES,18-Aug,Pycnanthemum,muticum,e,1,2,170,,345,,,0.579072326,,1.175176191,,,1,corolla,,PYMU,live,,
D&R,ES,18-Aug,Pycnanthemum,muticum,e,1,3,203,,435,,,0.691480484,,1.481743893,,,1,corolla,,PYMU,live,,
D&R,ES,18-Aug,Pycnanthemum,muticum,e,2,1,147,,431,,,0.500727247,,1.468118662,,,1,corolla,,PYMU,live,,
D&R,ES,18-Aug,Pycnanthemum,muticum,e,2,2,180,,482,,,0.613135404,,1.64184036,,,1,corolla,,PYMU,live,,
D&R,ES,18-Aug,Pycnanthemum,muticum,e,2,3,203,,427,,,0.691480484,,1.454493431,,,1,corolla,,PYMU,live,,
D&R,ES,18-Aug,Helenium,autumnale,a,1,1,139,,422,,,0.473476784,,1.437461892,,,1,disc,HEAU_a_1_disc1&2,HEAU_d,live,,
D&R,ES,18-Aug,Helenium,autumnale,a,1,2,135,,453,,,0.459851553,,1.543057434,,,1,disc,HEAU_a_1_disc1&2,HEAU_d,live,,
D&R,ES,18-Aug,Helenium,autumnale,b,1,1,139,,397,,,0.473476784,,1.352304197,,,1,disc,,HEAU_d,live,,
D&R,ES,18-Aug,Helenium,autumnale,b,1,2,130,,429,,,0.442820014,,1.461306047,,,1,disc,,HEAU_d,live,,
D&R,ES,18-Aug,Helenium,autumnale,c,1,1,115,,387,,,0.391725397,,1.318241119,,,1,disc,,HEAU_d,live,,
D&R,ES,18-Aug,Helenium,autumnale,c,1,2,117,,371,,,0.398538013,,1.263740194,,,1,disc,,HEAU_d,live,,
D&R,ES,18-Aug,Helenium,autumnale,c,2,1,114,,366,,,0.388319089,,1.246708655,,,1,disc,,HEAU_d,live,,
D&R,ES,18-Aug,Helenium,autumnale,c,2,2,111,,351,,,0.378100166,,1.195614038,,,1,disc,,HEAU_d,live,,
D&R,ES,18-Aug,Bidens,aristosa,a,1,1,190,,576,,,0.647198482,,1.962033293,,,1,disc,BIAR_a_1_discs1&2,BIAR_d,live,,
D&R,ES,18-Aug,Bidens,aristosa,a,1,2,206,,555,,,0.701699407,,1.890500829,,,1,disc,BIAR_a_1_discs1&2,BIAR_d,live,,
D&R,ES,18-Aug,Bidens,aristosa,a,2,1,174,,526,,,0.592697557,,1.791717903,,,1,disc,,BIAR_d,live,,
D&R,ES,18-Aug,Bidens,aristosa,a,2,2,154,,429,,,0.524571401,,1.461306047,,,1,disc,,BIAR_d,live,,
D&R,ES,18-Aug,Bidens,aristosa,b,1,1,189,,541,,,0.643792174,,1.84281252,,,1,disc,,BIAR_d,live,,
D&R,ES,18-Aug,Bidens,aristosa,b,1,2,200,,532,,,0.68126156,,1.81215575,,,1,disc,,BIAR_d,live,,
D&R,ES,18-Aug,Bidens,aristosa,b,2,1,211,,674,,,0.718730946,,2.295851458,,,1,disc,,BIAR_d,live,,
D&R,ES,18-Aug,Bidens,aristosa,b,2,2,195,,709,,,0.664230021,,2.415072231,,,1,disc,,BIAR_d,live,,
D&R,ES,18-Aug,Bidens,aristosa,c,1,1,128,,577,,,0.436007399,,1.965439601,,,1,disc,,BIAR_d,live,,
D&R,ES,18-Aug,Bidens,aristosa,c,1,2,197,,755,,,0.671042637,,2.57176239,,,1,disc,,BIAR_d,live,,
D&R,ES,18-Aug,Bidens,aristosa,d,1,1,222,,556,,,0.756200332,,1.893907137,,,1,disc,,BIAR_d,live,,
D&R,ES,18-Aug,Bidens,aristosa,d,1,2,177,,620,,,0.602916481,,2.111910836,,,1,disc,,BIAR_d,live,,
D&R,ES,18-Aug,Bidens,aristosa,e,1,1,188,,603,,,0.640385867,,2.054003604,,,1,disc,,BIAR_d,live,,
D&R,ES,18-Aug,Bidens,aristosa,e,1,2,185,,484,,,0.630166943,,1.648652976,,,1,disc,,BIAR_d,live,,
D&R,ES,18-Aug,Bidens,aristosa,f,1,1,180,,602,,,0.613135404,,2.050597296,,,1,disc,,BIAR_d,live,,
D&R,ES,18-Aug,Bidens,aristosa,f,1,2,196,,546,,,0.667636329,,1.859844059,,,1,disc,,BIAR_d,live,,
D&R,ES,18-Aug,Bidens,aristosa,g,1,1,227,,724,,,0.773231871,,2.466166848,,,1,disc,,BIAR_d,live,,
D&R,ES,18-Aug,Bidens,aristosa,g,1,2,182,,645,,,0.61994802,,2.197068532,,,1,disc,,BIAR_d,live,,
D&R,ES,18-Aug,Bidens,aristosa,h,1,1,212,,727,,,0.722137254,,2.476385771,,,1,disc,,BIAR_d,live,,
D&R,ES,18-Aug,Bidens,aristosa,h,1,2,142,,680,,,0.483695708,,2.316289305,,,1,disc,,BIAR_d,live,,
D&R,ES,18-Aug,Eutrochium,maculatum,a,1,1,132,,622,,,0.44963263,,2.118723452,,,1,corolla,EUMA9_a_1_1,EUMA9,live,,
D&R,ES,18-Aug,Eutrochium,maculatum,a,1,2,156,,692,,,0.531384017,,2.357164998,,,1,corolla,,EUMA9,live,,
D&R,ES,18-Aug,Eutrochium,maculatum,a,1,3,171,,649,,,0.582478634,,2.210693763,,,1,corolla,,EUMA9,live,,
D&R,ES,18-Aug,Eutrochium,maculatum,a,2,1,99,,708,,,0.337224472,,2.411665923,,,1,corolla,,EUMA9,live,,
D&R,ES,18-Aug,Eutrochium,maculatum,a,2,2,128,,687,,,0.436007399,,2.340133459,,,1,corolla,,EUMA9,live,,
D&R,ES,18-Aug,Eutrochium,maculatum,a,2,3,123,,680,,,0.418975859,,2.316289305,,,1,corolla,,EUMA9,live,,
D&R,ES,18-Aug,Eutrochium,maculatum,b,1,1,116,,749,,,0.395131705,,2.551324543,,,1,corolla,,EUMA9,live,,
D&R,ES,18-Aug,Eutrochium,maculatum,b,1,2,154,,713,,,0.524571401,,2.428697462,,,1,corolla,,EUMA9,live,,
D&R,ES,18-Aug,Eutrochium,maculatum,b,1,3,152,,741,,,0.517758786,,2.52407408,,,1,corolla,,EUMA9,live,,
D&R,ES,18-Aug,Eutrochium,maculatum,b,2,1,148,,692,,,0.504133555,,2.357164998,,,1,corolla,,EUMA9,live,,
D&R,ES,18-Aug,Eutrochium,maculatum,b,2,2,128,,737,,,0.436007399,,2.510448849,,,1,corolla,,EUMA9,live,,
D&R,ES,18-Aug,Eutrochium,maculatum,b,2,3,159,,688,,,0.54160294,,2.343539767,,,1,corolla,,EUMA9,live,,
D&R,ES,18-Aug,Eutrochium,maculatum,c,1,1,105,,685,,,0.357662319,,2.333320844,,,1,corolla,,EUMA9,live,,
D&R,ES,18-Aug,Eutrochium,maculatum,c,1,2,124,,635,,,0.422382167,,2.163005453,,,1,corolla,,EUMA9,live,,
D&R,ES,18-Aug,Eutrochium,maculatum,c,1,3,112,,640,,,0.381506474,,2.180036993,,,1,corolla,,EUMA9,live,,
D&R,ES,18-Aug,Eutrochium,maculatum,c,2,1,105,,674,,,0.357662319,,2.295851458,,,1,corolla,,EUMA9,live,,
D&R,ES,18-Aug,Eutrochium,maculatum,c,2,2,117,,664,,,0.398538013,,2.26178838,,,1,corolla,,EUMA9,live,,
D&R,ES,18-Aug,Eutrochium,maculatum,c,2,3,157,,643,,,0.534790325,,2.190255916,,,1,corolla,,EUMA9,live,,
D&R,ES,18-Aug,Eutrochium,maculatum,d,1,1,107,,607,,,0.364474935,,2.067628835,,,1,corolla,,EUMA9,live,,
D&R,ES,18-Aug,Eutrochium,maculatum,d,1,2,105,,542,,,0.357662319,,1.846218828,,,1,corolla,,EUMA9,live,,
D&R,ES,18-Aug,Eutrochium,maculatum,d,1,3,119,,612,,,0.405350628,,2.084660374,,,1,corolla,,EUMA9,live,,
D&R,ES,18-Aug,Eutrochium,maculatum,d,2,1,115,,615,,,0.391725397,,2.094879297,,,1,corolla,,EUMA9,live,,
D&R,ES,18-Aug,Eutrochium,maculatum,d,2,2,117,,623,,,0.398538013,,2.12212976,,,1,corolla,,EUMA9,live,,
D&R,ES,18-Aug,Eutrochium,maculatum,d,2,3,110,,554,,,0.374693858,,1.887094522,,,1,corolla,,EUMA9,live,,
D&R,ES,18-Aug,Eupatorium,perfoliatum,a,1,1,134,,371,,,0.456445245,,1.263740194,,,1,corolla,EUPE9_a_1_1-3,EUPE9,live,,
D&R,ES,18-Aug,Eupatorium,perfoliatum,a,1,2,124,,380,,,0.422382167,,1.294396964,,,1,corolla,EUPE9_a_1_1-3,EUPE9,live,,
D&R,ES,18-Aug,Eupatorium,perfoliatum,a,1,3,122,,350,,,0.415569552,,1.19220773,,,1,corolla,EUPE9_a_1_1-3,EUPE9,live,,
D&R,ES,18-Aug,Eupatorium,perfoliatum,a,2,1,134,,373,,,0.456445245,,1.27055281,,,1,corolla,,EUPE9,live,,
D&R,ES,18-Aug,Eupatorium,perfoliatum,a,2,2,131,,377,,,0.446226322,,1.284178041,,,1,corolla,,EUPE9,live,,
D&R,ES,18-Aug,Eupatorium,perfoliatum,a,2,3,110,,399,,,0.374693858,,1.359116813,,,1,corolla,,EUPE9,live,,
D&R,ES,18-Aug,Eupatorium,perfoliatum,b,1,1,138,,358,,,0.470070477,,1.219458193,,,1,corolla,,EUPE9,live,,
D&R,ES,18-Aug,Eupatorium,perfoliatum,b,1,2,107,,439,,,0.364474935,,1.495369125,,,1,corolla,,EUPE9,live,,
D&R,ES,18-Aug,Eupatorium,perfoliatum,b,1,3,134,,353,,,0.456445245,,1.202426654,,,1,corolla,,EUPE9,live,,
D&R,ES,18-Aug,Eupatorium,perfoliatum,b,2,1,100,,296,,,0.34063078,,1.008267109,,,1,corolla,,EUPE9,live,,
D&R,ES,18-Aug,Eupatorium,perfoliatum,b,2,2,98,,401,,,0.333818164,,1.365929428,,,1,corolla,,EUPE9,live,,
D&R,ES,18-Aug,Eupatorium,perfoliatum,b,2,3,136,,354,,,0.463257861,,1.205832961,,,1,corolla,,EUPE9,live,,
D&R,ES,18-Aug,Eupatorium,perfoliatum,c,1,1,129,,392,,,0.439413706,,1.335272658,,,1,corolla,,EUPE9,live,,
D&R,ES,18-Aug,Eupatorium,perfoliatum,c,1,2,105,,418,,,0.357662319,,1.423836661,,,1,corolla,,EUPE9,live,,
D&R,ES,18-Aug,Eupatorium,perfoliatum,c,1,3,112,,387,,,0.381506474,,1.318241119,,,1,corolla,,EUPE9,live,,
D&R,ES,18-Aug,Eupatorium,perfoliatum,c,2,1,119,,386,,,0.405350628,,1.314834811,,,1,corolla,,EUPE9,live,,
D&R,ES,18-Aug,Eupatorium,perfoliatum,c,2,2,125,,405,,,0.425788475,,1.379554659,,,1,corolla,,EUPE9,live,,
D&R,ES,18-Aug,Eupatorium,perfoliatum,c,2,3,117,,389,,,0.398538013,,1.325053735,,,1,corolla,,EUPE9,live,,
D&R,ES,18-Aug,Eupatorium,perfoliatum,d,1,1,122,,350,,,0.415569552,,1.19220773,,,1,corolla,,EUPE9,live,,
D&R,ES,18-Aug,Eupatorium,perfoliatum,d,1,2,111,,382,,,0.378100166,,1.30120958,,,1,corolla,,EUPE9,live,,
D&R,ES,18-Aug,Eupatorium,perfoliatum,d,1,3,84,,340,,,0.286129855,,1.158144652,,,1,corolla,,EUPE9,live,,
D&R,ES,18-Aug,Eupatorium,perfoliatum,d,2,1,113,,254,,,0.384912781,,0.865202181,,,1,corolla,,EUPE9,live,,
D&R,ES,18-Aug,Eupatorium,perfoliatum,d,2,2,115,,359,,,0.391725397,,1.2228645,,,1,corolla,,EUPE9,live,,
D&R,ES,18-Aug,Eupatorium,perfoliatum,d,2,3,100,,325,,,0.34063078,,1.107050035,,,1,corolla,,EUPE9,live,,
D&R,ES,18-Aug,Eupatorium,perfoliatum,e,1,1,118,,438,,,0.40194432,,1.491962817,,,1,corolla,,EUPE9,live,,
D&R,ES,18-Aug,Eupatorium,perfoliatum,e,1,2,91,,497,,,0.30997401,,1.692934977,,,1,corolla,,EUPE9,live,,
D&R,ES,18-Aug,Eupatorium,perfoliatum,e,1,3,123,,350,,,0.418975859,,1.19220773,,,1,corolla,,EUPE9,live,,
D&R,ES,18-Aug,Eupatorium,perfoliatum,e,2,1,122,,422,,,0.415569552,,1.437461892,,,1,corolla,,EUPE9,live,,
D&R,ES,18-Aug,Eupatorium,perfoliatum,e,2,2,122,,355,,,0.415569552,,1.209239269,,,1,corolla,,EUPE9,live,,
D&R,ES,18-Aug,Eupatorium,perfoliatum,e,2,3,120,,416,,,0.408756936,,1.417024045,,,1,corolla,,EUPE9,live,,
PFR,JZ,24-Aug,Solidago,canadensis,a,1,3,433,,1343,,,0.737465639,,2.287335688,,,2,disc,,SOCA6_d,captured,,
PFR,JZ,24-Aug,Solidago,canadensis,a,1,4,272,,1216,,,0.463257861,,2.071035143,,,2,disc,,SOCA6_d,captured,,
PFR,JZ,24-Aug,Solidago,canadensis,a,2,1,333,,1339,,,0.567150249,,2.280523073,,,2,disc,,SOCA6_d,captured,,
PFR,JZ,24-Aug,Solidago,canadensis,a,2,2,364,,1253,,,0.61994802,,2.134051837,,,2,disc,,SOCA6_d,captured,,
PFR,JZ,24-Aug,Solidago,canadensis,b,1,3,430,,1347,,,0.732356177,,2.294148304,,,2,disc,,SOCA6_d,captured,,
PFR,JZ,24-Aug,Solidago,canadensis,b,1,4,365,,1408,,,0.621651174,,2.398040692,,,2,disc,,SOCA6_d,captured,,
PFR,JZ,24-Aug,Solidago,canadensis,b,2,3,516,,1508,,,0.878827413,,2.568356082,,,2,disc,,SOCA6_d,captured,,
PFR,JZ,24-Aug,Solidago,canadensis,b,2,4,508,,1469,,,0.865202181,,2.50193308,,,2,disc,,SOCA6_d,captured,,
PFR,JZ,24-Aug,Solidago,canadensis,c,1,1,315,,1463,,,0.536493479,,2.491714156,,,2,disc,,SOCA6_d,captured,,
PFR,JZ,24-Aug,Solidago,canadensis,c,1,2,432,,1285,,,0.735762485,,2.188552762,,,2,disc,,SOCA6_d,captured,,
PFR,JZ,24-Aug,Solidago,canadensis,c,2,1,307,,1096,,,0.522868247,,1.866656675,,,2,disc,,SOCA6_d,captured,,
PFR,JZ,24-Aug,Solidago,canadensis,c,2,2,291,,1222,,,0.495617785,,2.081254066,,,2,disc,,SOCA6_d,captured,,
PFR,JZ,24-Aug,Solidago,canadensis,d,1,1,294,,1042,,,0.500727247,,1.774686364,,,2,disc,,SOCA6_d,captured,,
PFR,JZ,24-Aug,Solidago,canadensis,d,1,2,324,,1389,,,0.551821864,,2.365680768,,,2,disc,,SOCA6_d,captured,,
PFR,JZ,24-Aug,Solidago,canadensis,d,2,1,293,,1207,,,0.499024093,,2.055706758,,,2,disc,,SOCA6_d,captured,,
PFR,JZ,24-Aug,Solidago,canadensis,d,2,2,314,,1040,,,0.534790325,,1.771280056,,,2,disc,,SOCA6_d,captured,,
PFR,JZ,24-Aug,Solidago,canadensis,e,1,1,297,,1171,,,0.505836708,,1.994393217,,,2,disc,,SOCA6_d,captured,,
PFR,JZ,24-Aug,Solidago,canadensis,e,1,2,401,,1310,,,0.682964714,,2.23113161,,,2,disc,,SOCA6_d,captured,,
PFR,JZ,24-Aug,Solidago,canadensis,e,2,1,219,,659,,,0.372990704,,1.12237842,,,2,disc,,SOCA6_d,captured,,
PFR,JZ,24-Aug,Solidago,canadensis,e,2,2,351,,1271,,,0.597807019,,2.164708607,,,2,disc,,SOCA6_d,captured,,
PB,JZ,24-Aug,Lobelia,inflata,a,1,1,508,,1173,,,1.730404363,,3.99559905,,,1,normal,,LOIN,captured,,
PB,JZ,24-Aug,Lobelia,inflata,a,2,1,572,,1160,,,1.948408062,,3.951317049,,,1,normal,,LOIN,captured,,
PB,JZ,24-Aug,Lobelia,inflata,a,3,1,548,,1250,,,1.866656675,,4.257884751,,,1,normal,,LOIN,captured,,
PB,JZ,24-Aug,Lobelia,inflata,b,1,1,643,,1488,,,2.190255916,,5.068586008,,,1,normal,,LOIN,captured,,
PB,JZ,24-Aug,Lobelia,inflata,c,1,1,532,,1117,,,1.81215575,,3.804845813,,,1,normal* (slightly sad looking),,LOIN,captured,,
PB,JZ,24-Aug,Lobelia,inflata,c,2,1,471,,986,,,1.604370974,,3.358619492,,,1,normal* (slightly sad looking),,LOIN,captured,,
PB,JZ,26-Aug,Lobelia,inflata,d,1,1,546,,1117,,,1.859844059,,3.804845813,,,1,normal,,LOIN,captured,,
PB,JZ,26-Aug,Lobelia,inflata,d,2,1,506,,942,319,,1.723591747,,3.208741948,1.086612188,,1,normal,,LOIN,captured,,
PB,JZ,26-Aug,Lobelia,inflata,d,3,1,471,,989,418,,1.604370974,,3.368838415,1.423836661,,1,normal,,LOIN,captured,,
PB,JZ,26-Aug,Lobelia,inflata,e,1,1,410,,806,331,,1.396586198,,2.745484087,1.127487882,,1,normal,,LOIN,captured,,
PB,JZ,26-Aug,Lobelia,inflata,e,2,1,475,,820,272,,1.617996205,,2.793172397,0.926515722,,1,normal,,LOIN,captured,,
PB,JZ,26-Aug,Lobelia,inflata,e,3,1,552,,964,380,,1.880281906,,3.28368072,1.294396964,,1,normal,,LOIN,captured,,
PB,JZ,26-Aug,Lobelia,inflata,e,4,1,446,,883,455,,1.519213279,,3.007769788,1.549870049,,1,normal,,LOIN,captured,,
PB,JZ,26-Aug,Lobelia,inflata,e,5,1,480,,913,442,,1.635027744,,3.109959022,1.505588048,,1,normal,,LOIN,captured,,
PB,JZ,26-Aug,Lobelia,inflata,e,6,1,471,,744,238,,1.604370974,,2.534293004,0.810701257,,1,normal,,LOIN,captured,,
PB,JZ,26-Aug,Lobelia,inflata,e,7,1,493,,826,366,,1.679309746,,2.813610243,1.246708655,,1,normal,,LOIN,captured,,
PB,JZ,26-Aug,Lobelia,inflata,e,8,1,549,,853,375,,1.870062983,,2.905580554,1.277365425,,1,normal,,LOIN,captured,,
PB,JZ,26-Aug,Lobelia,inflata,e,9,1,526,,860,371,,1.791717903,,2.929424709,1.263740194,,1,normal,,LOIN,captured,,
PB,JZ,26-Aug,Lobelia,inflata,f,1,1,469,,806,323,,1.597558359,,2.745484087,1.10023742,,1,normal,,LOIN,captured,,
PB,JZ,26-Aug,Lobelia,inflata,f,2,1,498,,890,462,,1.696341285,,3.031613943,1.573714204,,1,normal,,LOIN,captured,,
PB,JZ,26-Aug,Lobelia,inflata,f,3,1,513,,811,337,,1.747435902,,2.762515626,1.147925729,,1,normal,,LOIN,captured,,
PB,JZ,26-Aug,Symphyotrichum,racemosum,a,1,3,360,,1428,,,0.613135404,,2.43210377,,,2,disc,,SYRA5_d,captured,,
PB,JZ,26-Aug,Symphyotrichum,racemosum,a,1,4,448,,1259,,,0.763012947,,2.144270761,,,2,disc,,SYRA5_d,captured,,
PB,JZ,26-Aug,Symphyotrichum,racemosum,b,1,3,451,,1637,,,0.768122409,,2.788062935,,,2,disc,,SYRA5_d,captured,,
PB,JZ,26-Aug,Symphyotrichum,racemosum,b,1,4,562,,1523,,,0.957172492,,2.59390339,,,2,disc,,SYRA5_d,captured,,
PB,JZ,26-Aug,Symphyotrichum,racemosum,b,2,3,422,,1249,,,0.718730946,,2.127239222,,,2,disc,,SYRA5_d,captured,,
PB,JZ,26-Aug,Symphyotrichum,racemosum,b,2,4,499,,1360,,,0.849873796,,2.316289305,,,2,disc,,SYRA5_d,captured,,
PB,JZ,26-Aug,Symphyotrichum,racemosum,b,3,3,425,,1054,,,0.723840408,,1.795124211,,,2,disc,,SYRA5_d,captured,,
PB,JZ,26-Aug,Symphyotrichum,racemosum,b,3,4,423,,1251,,,0.7204341,,2.130645529,,,2,disc,,SYRA5_d,captured,,
PB,JZ,26-Aug,Symphyotrichum,racemosum,b,4,3,410,,1240,,,0.698293099,,2.111910836,,,2,disc,,SYRA5_d,captured,,
PB,JZ,26-Aug,Symphyotrichum,racemosum,b,4,4,422,,1352,,,0.718730946,,2.302664073,,,2,disc,,SYRA5_d,captured,,
PB,JZ,26-Aug,Symphyotrichum,racemosum,c,1,3,581,,1885,,,0.989532416,,3.210445102,,,2,disc,,SYRA5_d,captured,,
PB,JZ,26-Aug,Symphyotrichum,racemosum,c,1,4,469,,1493,,,0.798779179,,2.542808773,,,2,disc,,SYRA5_d,captured,,
PB,JZ,26-Aug,Symphyotrichum,racemosum,c,2,3,631,,1662,,,1.074690111,,2.830641782,,,2,disc,,SYRA5_d,captured,,
PB,JZ,26-Aug,Symphyotrichum,racemosum,c,2,4,553,,1533,,,0.941844107,,2.610934929,,,2,disc,,SYRA5_d,captured,,
PB,JZ,26-Aug,Symphyotrichum,racemosum,d,1,3,464,,1405,,,0.79026341,,2.39293123,,,2,disc,,SYRA5_d,captured,,
PB,JZ,26-Aug,Symphyotrichum,racemosum,d,1,4,526,,1456,,,0.895858952,,2.479792079,,,2,disc,,SYRA5_d,captured,,
PB,JZ,26-Aug,Symphyotrichum,racemosum,d,2,3,468,,1236,,,0.797076025,,2.105098221,,,2,disc,,SYRA5_d,captured,,
PB,JZ,26-Aug,Symphyotrichum,racemosum,d,2,4,494,,1372,,,0.841358027,,2.336727151,,,2,disc,,SYRA5_d,captured,,
PB,JZ,26-Aug,Symphyotrichum,racemosum,d,3,1,444,,1383,,,0.756200332,,2.355461844,,,2,disc,,SYRA5_d,captured,,
PB,JZ,26-Aug,Symphyotrichum,racemosum,d,3,2,409,,1149,,,0.696589945,,1.956923832,,,2,disc,,SYRA5_d,captured,,
EP,JZ,25-Aug,Eupatorium,serotinum,a,1,1,746,,216,,,2.541105619,,0.735762485,,,1,normal,,EUSE2,captured,,
EP,JZ,25-Aug,Eupatorium,serotinum,a,1,2,221,,670,,,0.752794024,,2.282226227,,,1,normal,,EUSE2,captured,,
EP,JZ,25-Aug,Eupatorium,serotinum,a,1,3,258,,748,,,0.878827413,,2.547918235,,,1,normal,,EUSE2,captured,,
EP,JZ,25-Aug,Eupatorium,serotinum,a,2,1,239,,741,,,0.814107564,,2.52407408,,,1,normal,,EUSE2,captured,,
EP,JZ,25-Aug,Eupatorium,serotinum,a,2,2,241,,768,,,0.82092018,,2.616044391,,,1,normal,,EUSE2,captured,,
EP,JZ,25-Aug,Eupatorium,serotinum,a,3,1,226,,822,,,0.769825563,,2.799985012,,,1,normal,,EUSE2,captured,,
EP,JZ,25-Aug,Eupatorium,serotinum,a,3,2,216,,668,,,0.735762485,,2.275413611,,,1,normal,,EUSE2,captured,,
EP,JZ,25-Aug,Eupatorium,serotinum,a,3,3,243,,787,,,0.827732796,,2.680764239,,,1,normal,,EUSE2,captured,,
EP,JZ,25-Aug,Eupatorium,serotinum,b,1,1,223,,743,,,0.75960664,,2.530886696,,,1,normal,,EUSE2,captured,,
EP,JZ,25-Aug,Eupatorium,serotinum,b,1,2,200,,653,,,0.68126156,,2.224318994,,,1,normal,,EUSE2,captured,,
EP,JZ,25-Aug,Eupatorium,serotinum,b,1,3,247,,683,,,0.841358027,,2.326508228,,,1,normal,,EUSE2,captured,,
EP,JZ,25-Aug,Eupatorium,serotinum,b,2,1,235,,754,,,0.800482333,,2.568356082,,,1,normal,,EUSE2,captured,,
EP,JZ,25-Aug,Eupatorium,serotinum,b,2,2,170,,683,,,0.579072326,,2.326508228,,,1,normal,,EUSE2,captured,,
EP,JZ,25-Aug,Eupatorium,serotinum,b,2,3,228,,726,,,0.776638179,,2.472979463,,,1,normal,,EUSE2,captured,,
EP,JZ,25-Aug,Eupatorium,serotinum,b,3,1,227,,742,,,0.773231871,,2.527480388,,,1,normal,,EUSE2,captured,,
EP,JZ,25-Aug,Eupatorium,serotinum,b,3,2,252,,755,,,0.858389566,,2.57176239,,,1,normal,,EUSE2,captured,,
EP,JZ,25-Aug,Eupatorium,serotinum,b,3,3,216,,717,,,0.735762485,,2.442322693,,,1,normal,,EUSE2,captured,,
EP,JZ,28-Aug,Eupatorium,serotinum,c,1,1,502,,1495,,,0.854983258,,2.546215081,,,2,normal,,EUSE2,captured,,
EP,JZ,28-Aug,Eupatorium,serotinum,c,1,2,521,,1445,,,0.887343182,,2.461057386,,,2,normal,,EUSE2,captured,,
EP,JZ,28-Aug,Eupatorium,serotinum,c,1,3,515,,1525,,,0.877124259,,2.597309698,,,2,normal,,EUSE2,captured,,
EP,JZ,28-Aug,Eupatorium,serotinum,c,2,1,540,,1530,,,0.919703106,,2.605825468,,,2,normal,,EUSE2,captured,,
EP,JZ,28-Aug,Eupatorium,serotinum,c,2,2,472,,1594,,,0.803888641,,2.714827317,,,2,normal,,EUSE2,captured,,
EP,JZ,28-Aug,Eupatorium,serotinum,c,2,3,530,,1554,,,0.902671567,,2.646701161,,,2,normal,,EUSE2,captured,,
EP,JZ,28-Aug,Eupatorium,serotinum,c,3,1,492,,1453,,,0.837951719,,2.474682617,,,2,normal,,EUSE2,captured,,
EP,JZ,28-Aug,Eupatorium,serotinum,c,3,2,454,,1453,,,0.773231871,,2.474682617,,,2,normal,,EUSE2,captured,,
EP,JZ,28-Aug,Eupatorium,serotinum,c,3,3,498,,1476,,,0.848170642,,2.513855157,,,2,normal,,EUSE2,captured,,
EP,JZ,28-Aug,Eupatorium,serotinum,d,1,1,487,,1449,,,0.829435949,,2.467870002,,,2,normal,,EUSE2,captured,,
EP,JZ,28-Aug,Eupatorium,serotinum,d,1,2,464,,1514,,,0.79026341,,2.578575005,,,2,normal,,EUSE2,captured,,
EP,JZ,28-Aug,Eupatorium,serotinum,d,1,3,484,,1535,,,0.824326488,,2.614341237,,,2,normal,,EUSE2,captured,,
EP,JZ,28-Aug,Eupatorium,serotinum,d,2,1,265,,809,,,0.902671567,,2.755703011,,,1,normal,,EUSE2,captured,,
EP,JZ,28-Aug,Eupatorium,serotinum,d,2,2,246,,779,,,0.837951719,,2.653513777,,,1,normal,,EUSE2,captured,,
EP,JZ,28-Aug,Eupatorium,serotinum,d,2,3,264,,800,,,0.899265259,,2.725046241,,,1,normal,,EUSE2,captured,,
EP,JZ,28-Aug,Eupatorium,serotinum,e,1,1,229,,670,,,0.780044486,,2.282226227,,,1,normal,,EUSE2,captured,,
EP,JZ,28-Aug,Eupatorium,serotinum,e,1,2,191,,702,,,0.65060479,,2.391228076,,,1,normal,,EUSE2,captured,,
EP,JZ,28-Aug,Eupatorium,serotinum,e,1,3,182,,692,,,0.61994802,,2.357164998,,,1,normal,,EUSE2,captured,,
EP,JZ,28-Aug,Eupatorium,serotinum,e,2,1,224,,673,,,0.763012947,,2.29244515,,,1,normal,,EUSE2,captured,,
EP,JZ,28-Aug,Eupatorium,serotinum,e,2,2,209,,713,,,0.71191833,,2.428697462,,,1,normal,,EUSE2,captured,,
